race_id,year,date,race_name,track,grade,surface,distance,url
2005_feb2005,2005,"騎手・調教師データリーディング情報競走馬検索レース成績データ重賞レース一覧成績表（PDF）サマーシリーズＷＡＳＪレーティング&ランキング中央競馬レコードタイム表払戻金ランキング競走馬登録馬名簿・馬名意味競走馬登録・抹消一覧達成間近な記録重賞レース一覧（GI） 2005年年度選択2026年2025年2024年2023年2022年2021年2020年2019年2018年2017年2016年2015年2014年2013年2012年2011年2010年2009年2008年2007年2006年2005年2004年2003年2002年レース名をクリックすると各GI レースごとの過去成績をご覧いただけます。月/日レース名場コース優勝馬騎手結果2/20フェブラリーＳ東京ダ1,600mメイショウボーラー福永　祐一3/27高松宮記念中京芝1,200mアドマイヤマックス武　豊4/10桜花賞阪神芝1,600mラインクラフト福永　祐一4/16中山グランドジャンプ中山障4,250mカラジＢ．スコット4/17皐月賞中山芝2,000mディープインパクト武　豊5/1天皇賞（春）京都芝3,200mスズカマンボ安藤　勝己5/8ＮＨＫマイルＣ東京芝1,600mラインクラフト福永　祐一5/22オークス東京芝2,400mシーザリオ福永　祐一5/29日本ダービー東京芝2,400mディープインパクト武　豊6/5安田記念東京芝1,600mアサクサデンエン藤田　伸二6/26宝塚記念阪神芝2,200mスイープトウショウ池添　謙一10/2スプリンターズＳ中山芝1,200mサイレントウィットネスＦ．コーツィー10/16秋華賞京都芝2,000mエアメサイア武　豊10/23菊花賞京都芝3,000mディープインパクト武　豊10/30天皇賞（秋）東京芝2,000mヘヴンリーロマンス松永　幹夫11/13エリザベス女王杯京都芝2,200mスイープトウショウ池添　謙一11/20マイルチャンピオンシップ京都芝1,600mハットトリックＯ．ペリエ11/26ジャパンＣダート東京ダ2,100mカネヒキリ武　豊11/27ジャパンＣ東京芝2,400mアルカセットＬ．デットーリ12/4阪神ジュベナイルＦ阪神芝1,600mテイエムプリキュア熊沢　重文12/11朝日杯フューチュリティＳ中山芝1,600mフサイチリシャール福永　祐一12/24中山大障害中山障4,100mテイエムドラゴン白浜　雄造12/25有馬記念中山芝2,500mハーツクライＣ．ルメール",,騎手・調教師データリーディング情報競走馬検索レース成績データ重賞レース一覧成績表（PDF）サマーシリーズＷＡＳＪレーティング&ランキング中央競馬レコードタイム表払戻金ランキング競走馬登録馬名簿・馬名意味競走馬登録・抹消一覧達成間近な記録,G1,Dirt,2005,https://www.jra.go.jp/datafile/seiseki/g1/feb/result/feb2005.html
2005_takamatsu2005,2005,3/27,高松宮記念,中京,G1,Turf,1200,https://www.jra.go.jp/datafile/seiseki/g1/takamatsu/result/takamatsu2005.html
2005_ouka2005,2005,4/10,桜花賞,阪神,G1,Turf,1600,https://www.jra.go.jp/datafile/seiseki/g1/ouka/result/ouka2005.html
2005_ngj2005,2005,4/16,中山グランドジャンプ,中山,G1,Obstacle,4250,https://www.jra.go.jp/datafile/seiseki/g1/ngj/result/ngj2005.html
2005_satsuki2005,2005,4/17,皐月賞,中山,G1,Turf,2000,https://www.jra.go.jp/datafile/seiseki/g1/satsuki/result/satsuki2005.html
2005_haruten2005,2005,5/1,天皇賞（春）,京都,G1,Turf,3200,https://www.jra.go.jp/datafile/seiseki/g1/haruten/result/haruten2005.html
2005_nmc2005,2005,5/8,ＮＨＫマイルＣ,東京,G1,Turf,1600,https://www.jra.go.jp/datafile/seiseki/g1/nmc/result/nmc2005.html
2005_oaks2005,2005,5/22,オークス,東京,G1,Turf,2400,https://www.jra.go.jp/datafile/seiseki/g1/oaks/result/oaks2005.html
2005_derby2005,2005,5/29,日本ダービー,東京,G1,Turf,2400,https://www.jra.go.jp/datafile/seiseki/g1/derby/result/derby2005.html
2005_yasuda2005,2005,6/5,安田記念,東京,G1,Turf,1600,https://www.jra.go.jp/datafile/seiseki/g1/yasuda/result/yasuda2005.html
2005_takara2005,2005,6/26,宝塚記念,阪神,G1,Turf,2200,https://www.jra.go.jp/datafile/seiseki/g1/takara/result/takara2005.html
2005_sprint2005,2005,10/2,スプリンターズＳ,中山,G1,Turf,1200,https://www.jra.go.jp/datafile/seiseki/g1/sprint/result/sprint2005.html
2005_shuka2005,2005,10/16,秋華賞,京都,G1,Turf,2000,https://www.jra.go.jp/datafile/seiseki/g1/shuka/result/shuka2005.html
2005_kikka2005,2005,10/23,菊花賞,京都,G1,Turf,3000,https://www.jra.go.jp/datafile/seiseki/g1/kikka/result/kikka2005.html
2005_akiten2005,2005,10/30,天皇賞（秋）,東京,G1,Turf,2000,https://www.jra.go.jp/datafile/seiseki/g1/akiten/result/akiten2005.html
2005_eliza2005,2005,11/13,エリザベス女王杯,京都,G1,Turf,2200,https://www.jra.go.jp/datafile/seiseki/g1/eliza/result/eliza2005.html
2005_mile2005,2005,11/20,マイルチャンピオンシップ,京都,G1,Turf,1600,https://www.jra.go.jp/datafile/seiseki/g1/mile/result/mile2005.html
2005_jcd2005,2005,11/26,ジャパンＣダート,東京,G1,Dirt,2100,https://www.jra.go.jp/datafile/seiseki/g1/jcd/result/jcd2005.html
2005_jc2005,2005,11/27,ジャパンＣ,東京,G1,Turf,2400,https://www.jra.go.jp/datafile/seiseki/g1/jc/result/jc2005.html
2005_hjf2005,2005,12/4,阪神ジュベナイルＦ,阪神,G1,Turf,1600,https://www.jra.go.jp/datafile/seiseki/g1/hjf/result/hjf2005.html
2005_afs2005,2005,12/11,朝日杯フューチュリティＳ,中山,G1,Turf,1600,https://www.jra.go.jp/datafile/seiseki/g1/afs/result/afs2005.html
2005_daishogai2005,2005,12/24,中山大障害,中山,G1,Obstacle,4100,https://www.jra.go.jp/datafile/seiseki/g1/daishogai/result/daishogai2005.html
2005_arima2005,2005,12/25,有馬記念,中山,G1,Turf,2500,https://www.jra.go.jp/datafile/seiseki/g1/arima/result/arima2005.html
2002_feb2002,2002,2/17,フェブラリーＳ,東京,G1,Dirt,1600,https://www.jra.go.jp/datafile/seiseki/g1/feb/result/feb2002.html
2002_takamatsu2002,2002,3/24,高松宮記念,中京,G1,Turf,1200,https://www.jra.go.jp/datafile/seiseki/g1/takamatsu/result/takamatsu2002.html
2002_ouka2002,2002,4/7,桜花賞,阪神,G1,Turf,1600,https://www.jra.go.jp/datafile/seiseki/g1/ouka/result/ouka2002.html
2002_ngj2002,2002,4/13,中山グランドジャンプ,中山,G1,Obstacle,4250,https://www.jra.go.jp/datafile/seiseki/g1/ngj/result/ngj2002.html
2002_satsuki2002,2002,4/14,皐月賞,中山,G1,Turf,2000,https://www.jra.go.jp/datafile/seiseki/g1/satsuki/result/satsuki2002.html
2002_haruten2002,2002,4/28,天皇賞（春）,京都,G1,Turf,3200,https://www.jra.go.jp/datafile/seiseki/g1/haruten/result/haruten2002.html
2002_nmc2002,2002,5/4,ＮＨＫマイルＣ,東京,G1,Turf,1600,https://www.jra.go.jp/datafile/seiseki/g1/nmc/result/nmc2002.html
2002_oaks2002,2002,5/19,オークス,東京,G1,Turf,2400,https://www.jra.go.jp/datafile/seiseki/g1/oaks/result/oaks2002.html
2002_derby2002,2002,5/26,日本ダービー,東京,G1,Turf,2400,https://www.jra.go.jp/datafile/seiseki/g1/derby/result/derby2002.html
2002_yasuda2002,2002,6/2,安田記念,東京,G1,Turf,1600,https://www.jra.go.jp/datafile/seiseki/g1/yasuda/result/yasuda2002.html
2002_takara2002,2002,6/23,宝塚記念,阪神,G1,Turf,2200,https://www.jra.go.jp/datafile/seiseki/g1/takara/result/takara2002.html
2002_sprint2002,2002,9/29,スプリンターズＳ,新潟,G1,Turf,1200,https://www.jra.go.jp/datafile/seiseki/g1/sprint/result/sprint2002.html
2002_shuka2002,2002,10/13,秋華賞,京都,G1,Turf,2000,https://www.jra.go.jp/datafile/seiseki/g1/shuka/result/shuka2002.html
2002_kikka2002,2002,10/20,菊花賞,京都,G1,Turf,3000,https://www.jra.go.jp/datafile/seiseki/g1/kikka/result/kikka2002.html
2002_akiten2002,2002,10/27,天皇賞（秋）,中山,G1,Turf,2000,https://www.jra.go.jp/datafile/seiseki/g1/akiten/result/akiten2002.html
2002_eliza2002,2002,11/10,エリザベス女王杯,京都,G1,Turf,2200,https://www.jra.go.jp/datafile/seiseki/g1/eliza/result/eliza2002.html
2002_mile2002,2002,11/17,マイルチャンピオンシップ,京都,G1,Turf,1600,https://www.jra.go.jp/datafile/seiseki/g1/mile/result/mile2002.html
2002_jcd2002,2002,11/23,ジャパンＣダート,中山,G1,Dirt,1800,https://www.jra.go.jp/datafile/seiseki/g1/jcd/result/jcd2002.html
2002_jc2002,2002,11/24,ジャパンＣ,中山,G1,Turf,2200,https://www.jra.go.jp/datafile/seiseki/g1/jc/result/jc2002.html
2002_hjf2002,2002,12/1,阪神ジュベナイルＦ,阪神,G1,Turf,1600,https://www.jra.go.jp/datafile/seiseki/g1/hjf/result/hjf2002.html
2002_afs2002,2002,12/8,朝日杯フューチュリティＳ,中山,G1,Turf,1600,https://www.jra.go.jp/datafile/seiseki/g1/afs/result/afs2002.html
2002_daishogai2002,2002,12/21,中山大障害,中山,G1,Obstacle,4100,https://www.jra.go.jp/datafile/seiseki/g1/daishogai/result/daishogai2002.html
2002_arima2002,2002,12/22,有馬記念,中山,G1,Turf,2500,https://www.jra.go.jp/datafile/seiseki/g1/arima/result/arima2002.html
2003_feb2003,2003,2/23,フェブラリーＳ,中山,G1,Dirt,1800,https://www.jra.go.jp/datafile/seiseki/g1/feb/result/feb2003.html
2003_takamatsu2003,2003,3/30,高松宮記念,中京,G1,Turf,1200,https://www.jra.go.jp/datafile/seiseki/g1/takamatsu/result/takamatsu2003.html
2003_ouka2003,2003,4/13,桜花賞,阪神,G1,Turf,1600,https://www.jra.go.jp/datafile/seiseki/g1/ouka/result/ouka2003.html
2003_ngj2003,2003,4/19,中山グランドジャンプ,中山,G1,Obstacle,4250,https://www.jra.go.jp/datafile/seiseki/g1/ngj/result/ngj2003.html
2003_satsuki2003,2003,4/20,皐月賞,中山,G1,Turf,2000,https://www.jra.go.jp/datafile/seiseki/g1/satsuki/result/satsuki2003.html
2003_haruten2003,2003,5/4,天皇賞（春）,京都,G1,Turf,3200,https://www.jra.go.jp/datafile/seiseki/g1/haruten/result/haruten2003.html
2003_nmc2003,2003,5/11,ＮＨＫマイルＣ,東京,G1,Turf,1600,https://www.jra.go.jp/datafile/seiseki/g1/nmc/result/nmc2003.html
2003_oaks2003,2003,5/25,オークス,東京,G1,Turf,2400,https://www.jra.go.jp/datafile/seiseki/g1/oaks/result/oaks2003.html
2003_derby2003,2003,6/1,日本ダービー,東京,G1,Turf,2400,https://www.jra.go.jp/datafile/seiseki/g1/derby/result/derby2003.html
2003_yasuda2003,2003,6/8,安田記念,東京,G1,Turf,1600,https://www.jra.go.jp/datafile/seiseki/g1/yasuda/result/yasuda2003.html
2003_takara2003,2003,6/29,宝塚記念,阪神,G1,Turf,2200,https://www.jra.go.jp/datafile/seiseki/g1/takara/result/takara2003.html
2003_sprint2003,2003,10/5,スプリンターズＳ,中山,G1,Turf,1200,https://www.jra.go.jp/datafile/seiseki/g1/sprint/result/sprint2003.html
2003_shuka2003,2003,10/19,秋華賞,京都,G1,Turf,2000,https://www.jra.go.jp/datafile/seiseki/g1/shuka/result/shuka2003.html
2003_kikka2003,2003,10/26,菊花賞,京都,G1,Turf,3000,https://www.jra.go.jp/datafile/seiseki/g1/kikka/result/kikka2003.html
2003_akiten2003,2003,11/2,天皇賞（秋）,東京,G1,Turf,2000,https://www.jra.go.jp/datafile/seiseki/g1/akiten/result/akiten2003.html
2003_eliza2003,2003,11/16,エリザベス女王杯,京都,G1,Turf,2200,https://www.jra.go.jp/datafile/seiseki/g1/eliza/result/eliza2003.html
2003_mile2003,2003,11/23,マイルチャンピオンシップ,京都,G1,Turf,1600,https://www.jra.go.jp/datafile/seiseki/g1/mile/result/mile2003.html
2003_jcd2003,2003,11/29,ジャパンＣダート,東京,G1,Dirt,2100,https://www.jra.go.jp/datafile/seiseki/g1/jcd/result/jcd2003.html
2003_jc2003,2003,11/30,ジャパンＣ,東京,G1,Turf,2400,https://www.jra.go.jp/datafile/seiseki/g1/jc/result/jc2003.html
2003_hjf2003,2003,12/7,阪神ジュベナイルF,阪神,G1,Turf,1600,https://www.jra.go.jp/datafile/seiseki/g1/hjf/result/hjf2003.html
2003_afs2003,2003,12/14,朝日杯フューチュリティＳ,中山,G1,Turf,1600,https://www.jra.go.jp/datafile/seiseki/g1/afs/result/afs2003.html
2003_arima2003,2003,12/28,有馬記念,中山,G1,Turf,2500,https://www.jra.go.jp/datafile/seiseki/g1/arima/result/arima2003.html
2004_race_1,2004,1/10,中山大障害,中山,G1,Obstacle,4100,https://www.jra.go.jp/datafile/seiseki/g1/daishogai/result/daishogai2004_1.html
2004_feb2004,2004,2/22,フェブラリーＳ,東京,G1,Dirt,1600,https://www.jra.go.jp/datafile/seiseki/g1/feb/result/feb2004.html
2004_takamatsu2004,2004,3/28,高松宮記念,中京,G1,Turf,1200,https://www.jra.go.jp/datafile/seiseki/g1/takamatsu/result/takamatsu2004.html
2004_ouka2004,2004,4/11,桜花賞,阪神,G1,Turf,1600,https://www.jra.go.jp/datafile/seiseki/g1/ouka/result/ouka2004.html
2004_ngj2004,2004,4/17,中山グランドジャンプ,中山,G1,Obstacle,4250,https://www.jra.go.jp/datafile/seiseki/g1/ngj/result/ngj2004.html
2004_satsuki2004,2004,4/18,皐月賞,中山,G1,Turf,2000,https://www.jra.go.jp/datafile/seiseki/g1/satsuki/result/satsuki2004.html
2004_haruten2004,2004,5/2,天皇賞（春）,京都,G1,Turf,3200,https://www.jra.go.jp/datafile/seiseki/g1/haruten/result/haruten2004.html
2004_nmc2004,2004,5/9,ＮＨＫマイルＣ,東京,G1,Turf,1600,https://www.jra.go.jp/datafile/seiseki/g1/nmc/result/nmc2004.html
2004_oaks2004,2004,5/23,オークス,東京,G1,Turf,2400,https://www.jra.go.jp/datafile/seiseki/g1/oaks/result/oaks2004.html
2004_derby2004,2004,5/30,日本ダービー,東京,G1,Turf,2400,https://www.jra.go.jp/datafile/seiseki/g1/derby/result/derby2004.html
2004_yasuda2004,2004,6/6,安田記念,東京,G1,Turf,1600,https://www.jra.go.jp/datafile/seiseki/g1/yasuda/result/yasuda2004.html
2004_takara2004,2004,6/27,宝塚記念,阪神,G1,Turf,2200,https://www.jra.go.jp/datafile/seiseki/g1/takara/result/takara2004.html
2004_sprint2004,2004,10/3,スプリンターズＳ,中山,G1,Turf,1200,https://www.jra.go.jp/datafile/seiseki/g1/sprint/result/sprint2004.html
2004_shuka2004,2004,10/17,秋華賞,京都,G1,Turf,2000,https://www.jra.go.jp/datafile/seiseki/g1/shuka/result/shuka2004.html
2004_kikka2004,2004,10/24,菊花賞,京都,G1,Turf,3000,https://www.jra.go.jp/datafile/seiseki/g1/kikka/result/kikka2004.html
2004_akiten2004,2004,10/31,天皇賞（秋）,東京,G1,Turf,2000,https://www.jra.go.jp/datafile/seiseki/g1/akiten/result/akiten2004.html
2004_eliza2004,2004,11/14,エリザベス女王杯,京都,G1,Turf,2200,https://www.jra.go.jp/datafile/seiseki/g1/eliza/result/eliza2004.html
2004_mile2004,2004,11/21,マイルチャンピオンシップ,京都,G1,Turf,1600,https://www.jra.go.jp/datafile/seiseki/g1/mile/result/mile2004.html
2004_jcd2004,2004,11/28,ジャパンＣダート,東京,G1,Dirt,2100,https://www.jra.go.jp/datafile/seiseki/g1/jcd/result/jcd2004.html
2004_jc2004,2004,11/28,ジャパンＣ,東京,G1,Turf,2400,https://www.jra.go.jp/datafile/seiseki/g1/jc/result/jc2004.html
2004_hjf2004,2004,12/5,阪神ジュベナイルＦ,阪神,G1,Turf,1600,https://www.jra.go.jp/datafile/seiseki/g1/hjf/result/hjf2004.html
2004_afs2004,2004,12/12,朝日杯フューチュリティＳ,中山,G1,Turf,1600,https://www.jra.go.jp/datafile/seiseki/g1/afs/result/afs2004.html
2004_race_23,2004,12/25,中山大障害,中山,G1,Obstacle,4100,https://www.jra.go.jp/datafile/seiseki/g1/daishogai/result/daishogai2004_2.html
2004_arima2004,2004,12/26,有馬記念,中山,G1,Turf,2500,https://www.jra.go.jp/datafile/seiseki/g1/arima/result/arima2004.html
2006_feb2006,2006,2/19,フェブラリーＳ,東京,G1,Dirt,1600,https://www.jra.go.jp/datafile/seiseki/g1/feb/result/feb2006.html
2006_takamatsu2006,2006,3/26,高松宮記念,中京,G1,Turf,1200,https://www.jra.go.jp/datafile/seiseki/g1/takamatsu/result/takamatsu2006.html
2006_ouka2006,2006,4/9,桜花賞,阪神,G1,Turf,1600,https://www.jra.go.jp/datafile/seiseki/g1/ouka/result/ouka2006.html
2006_ngj2006,2006,4/15,中山グランドジャンプ,中山,G1,Obstacle,4250,https://www.jra.go.jp/datafile/seiseki/g1/ngj/result/ngj2006.html
2006_satsuki2006,2006,4/16,皐月賞,中山,G1,Turf,2000,https://www.jra.go.jp/datafile/seiseki/g1/satsuki/result/satsuki2006.html
2006_haruten2006,2006,4/30,天皇賞（春）,京都,G1,Turf,3200,https://www.jra.go.jp/datafile/seiseki/g1/haruten/result/haruten2006.html
2006_nmc2006,2006,5/7,ＮＨＫマイルＣ,東京,G1,Turf,1600,https://www.jra.go.jp/datafile/seiseki/g1/nmc/result/nmc2006.html
2006_victoria2006,2006,5/14,ヴィクトリアマイル,東京,G1,Turf,1600,https://www.jra.go.jp/datafile/seiseki/g1/victoria/result/victoria2006.html
2006_oaks2006,2006,5/21,オークス,東京,G1,Turf,2400,https://www.jra.go.jp/datafile/seiseki/g1/oaks/result/oaks2006.html
2006_derby2006,2006,5/28,日本ダービー,東京,G1,Turf,2400,https://www.jra.go.jp/datafile/seiseki/g1/derby/result/derby2006.html
2006_yasuda2006,2006,6/4,安田記念,東京,G1,Turf,1600,https://www.jra.go.jp/datafile/seiseki/g1/yasuda/result/yasuda2006.html
2006_takara2006,2006,6/25,宝塚記念,京都,G1,Turf,2200,https://www.jra.go.jp/datafile/seiseki/g1/takara/result/takara2006.html
2006_sprint2006,2006,10/1,スプリンターズＳ,中山,G1,Turf,1200,https://www.jra.go.jp/datafile/seiseki/g1/sprint/result/sprint2006.html
2006_shuka2006,2006,10/15,秋華賞,京都,G1,Turf,2000,https://www.jra.go.jp/datafile/seiseki/g1/shuka/result/shuka2006.html
2006_kikka2006,2006,10/22,菊花賞,京都,G1,Turf,3000,https://www.jra.go.jp/datafile/seiseki/g1/kikka/result/kikka2006.html
2006_akiten2006,2006,10/29,天皇賞（秋）,東京,G1,Turf,2000,https://www.jra.go.jp/datafile/seiseki/g1/akiten/result/akiten2006.html
2006_eliza2006,2006,11/12,エリザベス女王杯,京都,G1,Turf,2200,https://www.jra.go.jp/datafile/seiseki/g1/eliza/result/eliza2006.html
2006_mile2006,2006,11/19,マイルチャンピオンシップ,京都,G1,Turf,1600,https://www.jra.go.jp/datafile/seiseki/g1/mile/result/mile2006.html
2006_jcd2006,2006,11/25,ジャパンＣダート,東京,G1,Dirt,2100,https://www.jra.go.jp/datafile/seiseki/g1/jcd/result/jcd2006.html
2006_jc2006,2006,11/26,ジャパンＣ,東京,G1,Turf,2400,https://www.jra.go.jp/datafile/seiseki/g1/jc/result/jc2006.html
2006_hjf2006,2006,12/3,阪神ジュベナイルＦ,阪神,G1,Turf,1600,https://www.jra.go.jp/datafile/seiseki/g1/hjf/result/hjf2006.html
2006_afs2006,2006,12/10,朝日杯フューチュリティＳ,中山,G1,Turf,1600,https://www.jra.go.jp/datafile/seiseki/g1/afs/result/afs2006.html
2006_daishogai2006,2006,12/23,中山大障害,中山,G1,Obstacle,4100,https://www.jra.go.jp/datafile/seiseki/g1/daishogai/result/daishogai2006.html
2006_arima2006,2006,12/24,有馬記念,中山,G1,Turf,2500,https://www.jra.go.jp/datafile/seiseki/g1/arima/result/arima2006.html
2007_feb2007,2007,2/18（日）,フェブラリーＳ,東京,G1,Dirt,1600,https://www.jra.go.jp/datafile/seiseki/g1/feb/result/feb2007.html
2007_takamatsu2007,2007,3/25（日）,高松宮記念,中京,G1,Turf,1200,https://www.jra.go.jp/datafile/seiseki/g1/takamatsu/result/takamatsu2007.html
2007_ouka2007,2007,4/8（日）,桜花賞,阪神,G1,Turf,1600,https://www.jra.go.jp/datafile/seiseki/g1/ouka/result/ouka2007.html
2007_ngj2007,2007,4/14（土）,中山グランドジャンプ,中山,G1,Obstacle,4250,https://www.jra.go.jp/datafile/seiseki/g1/ngj/result/ngj2007.html
2007_satsuki2007,2007,4/15（日）,皐月賞,中山,G1,Turf,2000,https://www.jra.go.jp/datafile/seiseki/g1/satsuki/result/satsuki2007.html
2007_haruten2007,2007,4/29（祝・日）,天皇賞（春）,京都,G1,Turf,3200,https://www.jra.go.jp/datafile/seiseki/g1/haruten/result/haruten2007.html
2007_nmc2007,2007,5/6（日）,ＮＨＫマイルＣ,東京,G1,Turf,1600,https://www.jra.go.jp/datafile/seiseki/g1/nmc/result/nmc2007.html
2007_victoria2007,2007,5/13（日）,ヴィクトリアマイル,東京,G1,Turf,1600,https://www.jra.go.jp/datafile/seiseki/g1/victoria/result/victoria2007.html
2007_oaks2007,2007,5/20（日）,オークス,東京,G1,Turf,2400,https://www.jra.go.jp/datafile/seiseki/g1/oaks/result/oaks2007.html
2007_derby2007,2007,5/27（日）,日本ダービー,東京,G1,Turf,2400,https://www.jra.go.jp/datafile/seiseki/g1/derby/result/derby2007.html
2007_yasuda2007,2007,6/3（日）,安田記念,東京,G1,Turf,1600,https://www.jra.go.jp/datafile/seiseki/g1/yasuda/result/yasuda2007.html
2007_takara2007,2007,6/24（日）,宝塚記念,阪神,G1,Turf,2200,https://www.jra.go.jp/datafile/seiseki/g1/takara/result/takara2007.html
2007_sprint2007,2007,9/30（日）,スプリンターズＳ,中山,G1,Turf,1200,https://www.jra.go.jp/datafile/seiseki/g1/sprint/result/sprint2007.html
2007_shuka2007,2007,10/14（日）,秋華賞,京都,G1,Turf,2000,https://www.jra.go.jp/datafile/seiseki/g1/shuka/result/shuka2007.html
2007_kikka2007,2007,10/21（日）,菊花賞,京都,G1,Turf,3000,https://www.jra.go.jp/datafile/seiseki/g1/kikka/result/kikka2007.html
2007_akiten2007,2007,10/28（日）,天皇賞（秋）,東京,G1,Turf,2000,https://www.jra.go.jp/datafile/seiseki/g1/akiten/result/akiten2007.html
2007_eliza2007,2007,11/11（日）,エリザベス女王杯,京都,G1,Turf,2200,https://www.jra.go.jp/datafile/seiseki/g1/eliza/result/eliza2007.html
2007_mile2007,2007,11/18（日）,マイルチャンピオンシップ,京都,G1,Turf,1600,https://www.jra.go.jp/datafile/seiseki/g1/mile/result/mile2007.html
2007_jcd2007,2007,11/24（土）,ジャパンＣダート,東京,G1,Dirt,2100,https://www.jra.go.jp/datafile/seiseki/g1/jcd/result/jcd2007.html
2007_jc2007,2007,11/25（日）,ジャパンＣ,東京,G1,Turf,2400,https://www.jra.go.jp/datafile/seiseki/g1/jc/result/jc2007.html
2007_hjf2007,2007,12/2（日）,阪神ジュベナイルＦ,阪神,G1,Turf,1600,https://www.jra.go.jp/datafile/seiseki/g1/hjf/result/hjf2007.html
2007_afs2007,2007,12/9（日）,朝日杯フューチュリティＳ,中山,G1,Turf,1600,https://www.jra.go.jp/datafile/seiseki/g1/afs/result/afs2007.html
2007_daishogai2007,2007,12/22（土）,中山大障害,中山,G1,Obstacle,4100,https://www.jra.go.jp/datafile/seiseki/g1/daishogai/result/daishogai2007.html
2007_arima2007,2007,12/23（祝・日）,有馬記念,中山,G1,Turf,2500,https://www.jra.go.jp/datafile/seiseki/g1/arima/result/arima2007.html
2008_feb2008,2008,2/24（日）,フェブラリーＳ,東京,G1,Dirt,1600,https://www.jra.go.jp/datafile/seiseki/g1/feb/result/feb2008.html
2008_takamatsu2008,2008,3/30（日）,高松宮記念,中京,G1,Turf,1200,https://www.jra.go.jp/datafile/seiseki/g1/takamatsu/result/takamatsu2008.html
2008_ouka2008,2008,4/13（日）,桜花賞,阪神,G1,Turf,1600,https://www.jra.go.jp/datafile/seiseki/g1/ouka/result/ouka2008.html
2008_ngj2008,2008,4/19（土）,中山グランドジャンプ,中山,G1,Obstacle,4250,https://www.jra.go.jp/datafile/seiseki/g1/ngj/result/ngj2008.html
2008_satsuki2008,2008,4/20（日）,皐月賞,中山,G1,Turf,2000,https://www.jra.go.jp/datafile/seiseki/g1/satsuki/result/satsuki2008.html
2008_haruten2008,2008,5/4（祝・日）,天皇賞（春）,京都,G1,Turf,3200,https://www.jra.go.jp/datafile/seiseki/g1/haruten/result/haruten2008.html
2008_nmc2008,2008,5/11（日）,ＮＨＫマイルＣ,東京,G1,Turf,1600,https://www.jra.go.jp/datafile/seiseki/g1/nmc/result/nmc2008.html
2008_victoria2008,2008,5/18（日）,ヴィクトリアマイル,東京,G1,Turf,1600,https://www.jra.go.jp/datafile/seiseki/g1/victoria/result/victoria2008.html
2008_oaks2008,2008,5/25（日）,オークス,東京,G1,Turf,2400,https://www.jra.go.jp/datafile/seiseki/g1/oaks/result/oaks2008.html
2008_derby2008,2008,6/1（日）,日本ダービー,東京,G1,Turf,2400,https://www.jra.go.jp/datafile/seiseki/g1/derby/result/derby2008.html
2008_yasuda2008,2008,6/8（日）,安田記念,東京,G1,Turf,1600,https://www.jra.go.jp/datafile/seiseki/g1/yasuda/result/yasuda2008.html
2008_takara2008,2008,6/29（日）,宝塚記念,阪神,G1,Turf,2200,https://www.jra.go.jp/datafile/seiseki/g1/takara/result/takara2008.html
2008_sprint2008,2008,10/5（日）,スプリンターズＳ,中山,G1,Turf,1200,https://www.jra.go.jp/datafile/seiseki/g1/sprint/result/sprint2008.html
2008_shuka2008,2008,10/19（日）,秋華賞,京都,G1,Turf,2000,https://www.jra.go.jp/datafile/seiseki/g1/shuka/result/shuka2008.html
2008_kikka2008,2008,10/26（日）,菊花賞,京都,G1,Turf,3000,https://www.jra.go.jp/datafile/seiseki/g1/kikka/result/kikka2008.html
2008_akiten2008,2008,11/2（日）,天皇賞（秋）,東京,G1,Turf,2000,https://www.jra.go.jp/datafile/seiseki/g1/akiten/result/akiten2008.html
2008_eliza2008,2008,11/16（日）,エリザベス女王杯,京都,G1,Turf,2200,https://www.jra.go.jp/datafile/seiseki/g1/eliza/result/eliza2008.html
2008_mile2008,2008,11/23（祝・日）,マイルチャンピオンシップ,京都,G1,Turf,1600,https://www.jra.go.jp/datafile/seiseki/g1/mile/result/mile2008.html
2008_jc2008,2008,11/30（日）,ジャパンＣ,東京,G1,Turf,2400,https://www.jra.go.jp/datafile/seiseki/g1/jc/result/jc2008.html
2008_jcd2008,2008,12/7（日）,ジャパンＣダート,阪神,G1,Dirt,1800,https://www.jra.go.jp/datafile/seiseki/g1/jcd/result/jcd2008.html
2008_hjf2008,2008,12/14（日）,阪神ジュベナイルＦ,阪神,G1,Turf,1600,https://www.jra.go.jp/datafile/seiseki/g1/hjf/result/hjf2008.html
2008_afs2008,2008,12/21（日）,朝日杯フューチュリティＳ,中山,G1,Turf,1600,https://www.jra.go.jp/datafile/seiseki/g1/afs/result/afs2008.html
2008_daishogai2008,2008,12/27（土）,中山大障害,中山,G1,Obstacle,4100,https://www.jra.go.jp/datafile/seiseki/g1/daishogai/result/daishogai2008.html
2008_arima2008,2008,12/28（日）,有馬記念,中山,G1,Turf,2500,https://www.jra.go.jp/datafile/seiseki/g1/arima/result/arima2008.html
2009_feb2009,2009,2/22（日）,フェブラリーＳ,東京,G1,Dirt,1600,https://www.jra.go.jp/datafile/seiseki/g1/feb/result/feb2009.html
2009_takamatsu2009,2009,3/29（日）,高松宮記念,中京,G1,Turf,1200,https://www.jra.go.jp/datafile/seiseki/g1/takamatsu/result/takamatsu2009.html
2009_ouka2009,2009,4/12（日）,桜花賞,阪神,G1,Turf,1600,https://www.jra.go.jp/datafile/seiseki/g1/ouka/result/ouka2009.html
