horse_id,horse_name,sire_id,sire_name,dam_id,dam_name,grandsire_id,grandsire_name,dam_sire_id,dam_sire_name
0000993329,ヒカルアマランサス,0000324933,アグネスタキオン,0000331265,スターミー(USA),0000333862,サンデーサイレンス(USA),0000339653,A.P. Indy(USA)
0000617546,ヒシミラクル,0000179021,サツカーボーイ,0000258893,シュンサクヨシコ,0000333664,デイクタス(FR),0000171987,シエイデイハイツ(GB)
0001045360,ヒルノダムール,0000324971,マンハッタンカフェ,0000327991,シェアエレガンス,0000333862,サンデーサイレンス(USA),0000362599,ラムタラ(USA)
0001142673,ビッグアーサー,0000225628,サクラバクシンオー,0001082306,シヤボナ(USA),0000145106,サクラユタカオー,0000347989,Kingmambo(USA)
0001045293,ビッグウィーク,0000849057,バゴ(FR),0000327444,タニノジャドール,0000342649,Nashwan(USA),0000333862,サンデーサイレンス(USA)
0000726973,ビッググラス,0000299155,エルコンドルパサー(USA),0000255427,ドラゴンリリー,0000347989,Kingmambo(USA),0000171990,イブンベイ(GB)
0000325162,ビッグテースト,0000333544,ノーザンテースト(CAN),0000383040,クラフテイワイフ(USA),0000334002,Northern Dancer(CAN),0000336770,Crafty Prospector(USA)
0001173810,ビッシュ,0000742976,ディープインパクト,0001039213,バランセラ(FR),0000333862,サンデーサイレンス(USA),0000343943,Acatenango(GER)
0000114020,ビリーヴ,0000333438,ラデイガ(USA),0000050357,ロイヤルナデイ,0000334999,Graustark(USA),0000333304,ナデイア(USA)
0000330360,ビワシンセイキ,0000337550,フォーティナイナー(USA),0000383703,オシアナ(USA),0000335975,Mr. Prospector(USA),0000334002,Northern Dancer(CAN)
0000735560,ビーチサンバ,0000166681,タマモクロス,0000280172,ニューリズム,0000082169,シービークロス,0000333878,リズム(USA)
0001043385,ビートブラック,0000326916,ミスキャスト,0000303506,アラームコール,0000333862,サンデーサイレンス(USA),0000333844,ブライアンズタイム(USA)
0000806735,ビービーガルダン,0000365159,チーフベアハート(CAN),0000384137,オールザチャット(NZ),0000337339,Chief's Crown(USA),0000343423,Westminster(NZ)
0001096751,ピクシープリンセス,0000742976,ディープインパクト,0000876530,オータムメロディー(FR),0000333862,サンデーサイレンス(USA),0000347989,Kingmambo(USA)
0001099008,ピュアブリーゼ,0000361091,Monsun(GER),0001025216,ピューリティー(GER),0000340371,Konigsstuhl(GER),0000365262,パントレセレブル(USA)
0000702494,ピースオブワールド,0000333862,サンデーサイレンス(USA),0000263055,ビバムール(IRE),0000335154,Halo(USA),0000336202,Caerleon(USA)
0000760700,ファイングレイン,0000262443,フジキセキ,0000321305,ミルグレイン(GB),0000333862,サンデーサイレンス(USA),0000342688,Polish Precedent(USA)
0001173702,ファインニードル,0000760877,アドマイヤムーン,0001021454,ニードルクラフト(IRE),0000361855,エンドスウィープ(USA),0000365110,Mark of Esteem(IRE)
0000704208,ファインモーション,0000337424,デインヒル(USA),0000408266,Cocotte(GB),0000336082,Danzig(USA),0000336179,Troy(GB)
0000620355,ファストタテヤマ,0000274883,ダンスインザダーク,0000190883,メインゲスト,0000333862,サンデーサイレンス(USA),0000333667,ターゴワイス(USA)
0001040074,ファリダット,0000347989,Kingmambo(USA),0000324472,ビリーヴ,0000335975,Mr. Prospector(USA),0000333862,サンデーサイレンス(USA)
0000626942,ファルブラヴ,0000337427,Fairy King(USA),0000627744,Gift of the Night(USA),0000334002,Northern Dancer(CAN),0000336745,Slewpy(USA)
0001110959,フィエロ,0000742976,ディープインパクト,0001003724,ルビー(IRE),0000333862,サンデーサイレンス(USA),0000337424,デインヒル(USA)
0001204307,フィエールマン,0000742976,ディープインパクト,0000880159,リュヌドール(FR),0000333862,サンデーサイレンス(USA),0000361048,Green Tune(USA)
0000997097,フィフスペトル,0000729458,キングカメハメハ,0000849411,ライラックレーン(USA),0000347989,Kingmambo(USA),0000362539,Bahri(USA)
0000734631,フィールドルージュ,0000369310,クロコルージュ(IRE),0000298204,メジロレーマー,0000337286,Rainbow Quest(USA),0000214492,リンドシェーバー(USA)
0001117634,フェイムゲーム,0000722158,ハーツクライ,0000247267,ホールオブフェーム,0000333862,サンデーサイレンス(USA),0000161734,アレミロード(USA)
0001110458,フェノーメノ,0000286968,ステイゴールド,0000808412,ディラローシェ(IRE),0000333862,サンデーサイレンス(USA),0000337424,デインヒル(USA)
0000989247,フォゲッタブル,0000274883,ダンスインザダーク,0000274849,エアグルーヴ,0000333862,サンデーサイレンス(USA),0000161740,トニービン(IRE)
0001134627,フォーエバーモア,0000701577,ネオユニヴァース,0000310472,エターナルビート(USA),0000333862,サンデーサイレンス(USA),0000341593,Pentelicus(USA)
0000309167,フサイチゴールド,0000333544,ノーザンテースト(CAN),0000383561,パッショナリアⅡ(FR),0000334002,Northern Dancer(CAN),0000336137,Beldale Flutter(USA)
0000762016,フサイチジャンク,0000333862,サンデーサイレンス(USA),0000383999,セトフローリアンⅡ(AUS),0000335154,Halo(USA),0000343950,Bellotto(USA)
0000803089,フサイチホウオー,0000325200,ジャングルポケット,0000298377,アドマイヤサンデー,0000161740,トニービン(IRE),0000333862,サンデーサイレンス(USA)
0001119740,フラムドグロワール,0000725485,ダイワメジャー,0000318070,シルクプリマドンナ,0000333862,サンデーサイレンス(USA),0000333844,ブライアンズタイム(USA)
0000807282,フリオーソ,0000333844,ブライアンズタイム(USA),0000450366,ファーザ(USA),0000335167,Roberto(USA),0000335975,Mr. Prospector(USA)
0000750654,フリートストリートダンサー,0000365210,Smart Strike(CAN),0000404650,Street Ballet(USA),0000335975,Mr. Prospector(USA),0000333996,Nijinsky(CAN)
0000883241,フローテーション,0000293624,スペシャルウィーク,0000247299,ダイイチフローネ,0000333862,サンデーサイレンス(USA),0000333707,リアルシヤダイ(USA)
0000989286,ブエナビスタ,0000293624,スペシャルウィーク,0000275176,ビワハイジ,0000333862,サンデーサイレンス(USA),0000336202,Caerleon(USA)
0001187952,ブライトクォーツ,0001129430,ワークフォース(GB),0000805473,レースドール,0000372784,キングズベスト(USA),0000615577,クロフネ(USA)
0001208511,ブラストワンピース,0001115148,ハービンジャー(GB),0001093105,ツルマルワンピース,0000372531,Dansili(GB),0000729458,キングカメハメハ
0000886892,ブラックエンブレム,0000731452,ウォーエンブレム(USA),0000309182,ヴァンドノワール,0000362883,Our Emblem(USA),0000333887,ヘクタープロテクター(USA)
0000888397,ブラックシェル,0000615577,クロフネ(USA),0000326014,オイスターチケット,0000362799,フレンチデピュティ(USA),0000230809,ウイニングチケット
0001177818,ブラックステアマウンテン,0000360685,Imperial Ballet(IRE),0001177817,Sixhills(FR),0000336572,Sadler's Wells(USA),0000352474,Sabrehill(USA)
0000888882,ブラボーデイジー,0000615577,クロフネ(USA),0000329948,ブラボーサンライズ,0000362799,フレンチデピュティ(USA),0000333862,サンデーサイレンス(USA)
0000316584,ブランディス,0000225628,サクラバクシンオー,0000225234,メゾンブランシュ,0000145106,サクラユタカオー,0000335203,Alleged(USA)
0000703570,ブランピュール,0000098122,アンバーシヤダイ,0000273899,パウダースノー,0000333544,ノーザンテースト(CAN),0000333886,スキャン(USA)
0001173486,ブランボヌール,0000742976,ディープインパクト,0000996247,ルシュクル,0000333862,サンデーサイレンス(USA),0000225628,サクラバクシンオー
0000899772,ブリッシュラック,0000341457,ロイヤルアカデミーⅡ(USA),0000899773,Wild Vintage(USA),0000333996,Nijinsky(CAN),0000337283,Alysheba(USA)
0000257305,ブルーコンコルド,0000333727,ジヨンデコーム(GB),0000182016,ブルーミスブライト,0000335902,Moulton(GB),0000333699,ブライトフイニツシユ(USA)
0000761615,ブルーメンブラット,0000309184,アドマイヤベガ,0000383409,マイワイルドフラワー(USA),0000333862,サンデーサイレンス(USA),0000336769,Topsider(USA)
0000611418,ブルーリッジリバー,0000262443,フジキセキ,0000145834,スカーレツトブルー,0000333862,サンデーサイレンス(USA),0000333544,ノーザンテースト(CAN)
0001050392,ブレイクランアウト,0000365210,Smart Strike(CAN),0000719779,キュー(USA),0000335975,Mr. Prospector(USA),0000362799,フレンチデピュティ(USA)
0000994169,ブロードストリート,0000324933,アグネスタキオン,0000439190,フィラストリート(USA),0000333862,サンデーサイレンス(USA),0000337423,Cozzene(USA)
0000619986,プリサイスマシーン,0000255813,マヤノトップガン,0000262276,ビーサイレント,0000333844,ブライアンズタイム(USA),0000333862,サンデーサイレンス(USA)
0001208432,プリモシーン,0000742976,ディープインパクト,0001177842,モシーン(AUS),0000333862,サンデーサイレンス(USA),0001019761,Fastnet Rock(AUS)
0001117592,プリンセスジャック,0000725485,ダイワメジャー,0000245452,ゴールデンジャック,0000333862,サンデーサイレンス(USA),0000337421,アフリート(CAN)
0000886847,プロヴィナージュ,0000362799,フレンチデピュティ(USA),0000309027,ボーンスター,0000338072,Deputy Minister(CAN),0000333862,サンデーサイレンス(USA)
0000617528,ベストウォーリア,0000262442,ベストタイアップ,0000235779,マサノジョージ,0000098122,アンバーシヤダイ,0000333608,ミルジヨージ(USA)
0000806564,ベッラレイア,0000304230,ナリタトップロード,0000383913,マリスターⅡ(USA),0000179021,サツカーボーイ,0000337244,Baldski(USA)
0001089854,ベルシャザール,0000729458,キングカメハメハ,0000308971,マルカキャンディ,0000347989,Kingmambo(USA),0000333862,サンデーサイレンス(USA)
0001186696,ペルシアンナイト,0001115148,ハービンジャー(GB),0000742600,オリエントチャーム,0000372531,Dansili(GB),0000333862,サンデーサイレンス(USA)
0001354138,ペルーサ,0001128881,マクフィ(GB),0001096846,ローズアダージョ,0001111493,Dubawi(IRE),0000742976,ディープインパクト
0000181320,ペールギュント,0000080644,インターグシケン,0000016752,ウララ,0000333299,テスコボーイ(GB),0000333243,ガーサント(FR)
0001094404,ホエールキャプチャ,0000615577,クロフネ(USA),0000723076,グローバルピース,0000362799,フレンチデピュティ(USA),0000333862,サンデーサイレンス(USA)
0000728571,ホオキパウェーブ,0000358543,カーネギー(IRE),0000384011,プラチナウェーブ(USA),0000336572,Sadler's Wells(USA),0000335975,Mr. Prospector(USA)
0001107477,ホッコータルマエ,0000729458,キングカメハメハ,0000722526,マダムチェロキー,0000347989,Kingmambo(USA),0000347612,Cherokee Run(USA)
0001092418,ホッコーブレーヴ,0000256512,マーベラスサンデー,0000612418,ホッコーメモリー,0000333862,サンデーサイレンス(USA),0000336853,ダンシングブレーヴ(USA)
0001186226,ボンセルヴィーソ,0000725485,ダイワメジャー,0000730639,バイモユリ,0000333862,サンデーサイレンス(USA),0000243723,サクラローレル
0000729003,ポップロック,0000365099,エリシオ(FR),0000262435,ポップス,0000337427,Fairy King(USA),0000333862,サンデーサイレンス(USA)
0001089688,マイネイサベル,0000619930,テレグノシス,0000306755,マイネレジーナ,0000161740,トニービン(IRE),0000333862,サンデーサイレンス(USA)
0000612169,マイネルオーパー,0000339572,オペラハウス(GB),0000198696,キューティアップ,0000336572,Sadler's Wells(USA),0000127137,アツプセツター
0000756733,マイネルキッツ,0000365159,チーフベアハート(CAN),0000274206,タカラカンナ,0000337339,Chief's Crown(USA),0000179021,サツカーボーイ
0000886135,マイネルチャールズ,0000333844,ブライアンズタイム(USA),0000299451,マイネプリテンダー(NZ),0000335167,Roberto(USA),0000342033,Zabeel(NZ)
0000758804,マイネルネオス,0000286968,ステイゴールド,0000299451,マイネプリテンダー(NZ),0000333862,サンデーサイレンス(USA),0000342033,Zabeel(NZ)
0000882317,マイネルファルケ,0000369765,ムタファーウエク(USA),0000224760,ビンゴハナコ,0000336890,Silver Hawk(USA),0000333769,パークリージエント(CAN)
0001140469,マイネルフロスト,0000722797,ブラックタイド,0000803244,スリースノーグラス,0000333862,サンデーサイレンス(USA),0000299089,グラスワンダー(USA)
0001156191,マイネルプロンプト,0000762445,マツリダゴッホ,0000987448,コスモクラッベ,0000333862,サンデーサイレンス(USA),0000298971,マイネルラヴ(USA)
0001124140,マイネルホウオウ,0000739144,スズカフェニックス,0000738699,テンザンローズ,0000333862,サンデーサイレンス(USA),0000362799,フレンチデピュティ(USA)
0000706416,マイネルモルゲン,0000336553,Mt. Livermore(USA),0000440434,モーニングタイド(USA),0000335274,Blushing Groom(FR),0000337444,Seeking the Gold(USA)
0000734530,マイネルレコルト,0000365159,チーフベアハート(CAN),0000177844,ミヤギミノル,0000337339,Chief's Crown(USA),0000030382,タイテエム
0001103051,マイネルロブスト,0000321292,ゼンノエルシド(IRE),0000302973,コウエイベラドンナ,0000336202,Caerleon(USA),0000201489,メジロライアン
0001204174,マウレア,0000742976,ディープインパクト,0000839850,バイザキャット(USA),0000333862,サンデーサイレンス(USA),0000337102,Storm Cat(USA)
0001171707,マカヒキ,0000742976,ディープインパクト,0000808344,ウィキウィキ,0000333862,サンデーサイレンス(USA),0000362799,フレンチデピュティ(USA)
0001152047,マキシマムドパリ,0000729458,キングカメハメハ,0000722336,マドモアゼルドパリ,0000347989,Kingmambo(USA),0000333862,サンデーサイレンス(USA)
0001044498,マジェスティバイオ,0000339572,オペラハウス(GB),0000318061,ハイグレードバイオ,0000336572,Sadler's Wells(USA),0000333887,ヘクタープロテクター(USA)
0001232191,マジックキャッスル,0000742976,ディープインパクト,0000890077,ソーマジック,0000333862,サンデーサイレンス(USA),0000700008,シンボリクリスエス(USA)
0000611564,マチカネアカツキ,0000333862,サンデーサイレンス(USA),0000382727,ノースオブダンジグ(USA),0000335154,Halo(USA),0000336082,Danzig(USA)
0000762445,マツリダゴッホ,0000333862,サンデーサイレンス(USA),0000423846,ペイパーレイン(USA),0000335154,Halo(USA),0000339922,Bel Bolide(USA)
0001222285,マテラスカイ,0000719250,Speightstown(USA),0001003012,Mostaqeleh(USA),0000337432,Gone West(USA),0000337553,Rahy(USA)
0000303826,マヤノリュウジン,0000161740,トニービン(IRE),0000220293,マヤノユウリ,0000336378,カンパラ(GB),0000107516,リードワンダー
0001139058,マリアライト,0000742976,ディープインパクト,0000743116,クリソプレーズ,0000333862,サンデーサイレンス(USA),0000299155,エルコンドルパサー(USA)
0000750268,マルカラスカル,0000299089,グラスワンダー(USA),0000298434,トレアンサンブル,0000336890,Silver Hawk(USA),0000161740,トニービン(IRE)
0001096817,マルセリーナ,0000742976,ディープインパクト,0000899515,マルバイユ(IRE),0000333862,サンデーサイレンス(USA),0000341019,Marju(IRE)
0001233139,マルターズディオサ,0001120570,キズナ,0001000969,トップオブドーラ(USA),0000742976,ディープインパクト,0000369314,Grand Slam(USA)
0000324971,マンハッタンカフェ,0000333862,サンデーサイレンス(USA),0000429438,サトルチェンジ(IRE),0000335154,Halo(USA),0000336203,Law Society(USA)
0001090510,マーベラスカイザー,0000256512,マーベラスサンデー,0000318066,マーベラスウーマン,0000333862,サンデーサイレンス(USA),0000337445,Woodman(USA)
0000185330,ミクロコスモス,0000032819,タイムライン,0000049126,チヨコトブキ,0000455785,タガミホマレ,0000455678,ムサシキング
0000323847,ミスターメロディ,0000202396,ムーンライトパレス,0000149944,シヤークメロデイ,0000336202,Caerleon(USA),0000333435,シルバーシヤーク(IRE)
0001141719,ミッキーアイル,0000742976,ディープインパクト,0000899522,スターアイル(IRE),0000333862,サンデーサイレンス(USA),0000714421,ロックオブジブラルタル(IRE)
0000020924,ミッキークイーン,0000333194,サラ　トサミドリ,0000453444,フアストモアー,0000333075,プリメロ(GB),0000000352,サラ　タカクラヤマ
0001188418,ミッキースワロー,0001103854,トーセンホマレボシ,0000883223,マドレボニータ,0000742976,ディープインパクト,0000325200,ジャングルポケット
0001208923,ミッキーチャーム,0000742976,ディープインパクト,0001192996,リップルスメイド(GB),0000333862,サンデーサイレンス(USA),0000372531,Dansili(GB)
0001175196,ミッキーロケット,0000729458,キングカメハメハ,0001142849,マネーキャントバイミーラヴ(IRE),0000347989,Kingmambo(USA),0000365118,Pivotal(GB)
0000613537,ミナレット,0000237640,ダンツシアトル(USA),0000263130,マツヨシ(USA),0000335964,Seattle Slew(USA),0000337380,マイニング(USA)
0001154658,ミュゼスルタン,0000729458,キングカメハメハ,0000803117,アスクデピュティ,0000347989,Kingmambo(USA),0000362799,フレンチデピュティ(USA)
0000325213,ミレニアムバイオ,0000333862,サンデーサイレンス(USA),0000383908,ドルスク(GB),0000335154,Halo(USA),0000336082,Danzig(USA)
0000889913,ムードインディゴ,0000274883,ダンスインザダーク,0000434145,リープフォージョイ(GB),0000333862,サンデーサイレンス(USA),0000336330,Sharpo(GB)
0000704945,メイショウアラワシ,0000340653,ハウスバスター(USA),0000281302,メイショウキミカゲ,0000336553,Mt. Livermore(USA),0000333844,ブライアンズタイム(USA)
0000760084,メイショウサムソン,0000339572,オペラハウス(GB),0000315251,マイヴィヴィアン,0000336572,Sadler's Wells(USA),0000336853,ダンシングブレーヴ(USA)
0001169714,メイショウダッサイ,0000725727,スズカマンボ,0000735354,スズカブルーム,0000333862,サンデーサイレンス(USA),0000626597,スキャターザゴールド(CAN)
0000737083,メイショウトウコン,0000255813,マヤノトップガン,0000309077,ルナースフィア,0000333844,ブライアンズタイム(USA),0000333874,ジェイドロバリー(USA)
0000995384,メイショウドンタク,0000324971,マンハッタンカフェ,0000634653,ミスティックライト(GB),0000333862,サンデーサイレンス(USA),0000337496,Machiavellian(USA)
0000733096,メイショウブシドウ,0000293624,スペシャルウィーク,0000383556,アルタデナ(USA),0000333862,サンデーサイレンス(USA),0000334968,Lyphard(USA)
0000889885,メイショウベルーガ,0000362799,フレンチデピュティ(USA),0000432269,パパゴ(IRE),0000338072,Deputy Minister(CAN),0000336572,Sadler's Wells(USA)
0001123893,メイショウマンボ,0000725727,スズカマンボ,0000735803,メイショウモモカ,0000333862,サンデーサイレンス(USA),0000299089,グラスワンダー(USA)
0000281547,メイショウワカシオ,0000337439,モガンボ(USA),0000188230,メイショウサユリ,0000335975,Mr. Prospector(USA),0000333593,ラツキーソブリン(USA)
0000620315,メガスターダム,0000129863,ニホンピロウイナー,0000192056,フミノスキー,0000333618,ステイールハート(IRE),0000069360,マルゼンスキー
0001170864,メジャーエンブレム,0000725485,ダイワメジャー,0000763090,キャッチータイトル,0000333862,サンデーサイレンス(USA),0000339572,オペラハウス(GB)
0000324871,メジロオーモンド,0000214492,リンドシェーバー(USA),0000178873,メジロユニオン,0000336305,Alydar(USA),0000333544,ノーザンテースト(CAN)
0000078121,メジロライデン,0000020816,メジロムサシ,0000380370,ブリンググローリー(NZ),0000333252,ワラビー(FR),0000334088,Alcimedes(GB)
0000618105,メルシータカオー,0000145106,サクラユタカオー,0000189293,ウィスパーモア,0000333299,テスコボーイ(GB),0000069360,マルゼンスキー
0000884471,メルシーモンサン,0000309184,アドマイヤベガ,0000273914,カネショウダイヤ,0000333862,サンデーサイレンス(USA),0000333859,ダイヤモンドショール(GB)
0001213491,モズアスコット,0001161935,Frankel(GB),0000998223,India(USA),0000714343,Galileo(IRE),0000362819,ヘネシー(USA)
0001192179,モズカッチャン,0001115148,ハービンジャー(GB),0000996210,サイトディーラー,0000372531,Dansili(GB),0000729458,キングカメハメハ
0001228753,モズスーパーフレア,0000719250,Speightstown(USA),0001030813,Christies Treasure(CAN),0000337432,Gone West(USA),0000339656,Belong to Me(USA)
0001221813,モズベッロ,0001110554,ディープブリランテ,0001163984,ハーランズルビー(USA),0000742976,ディープインパクト,0000719305,Harlan's Holiday(USA)
0001186187,モンドキャンノ,0000901749,キンシャサノキセキ(AUS),0000729994,レイズアンドコール,0000262443,フジキセキ,0000225628,サクラバクシンオー
0000151981,モーニン,0000455919,トスター(FR),0000073548,サクラタイヨウ,0000335840,サラ　Star(FR),0000017498,ムツミシゲル
0000000736,モーリス,0000333163,クモハタ,0000376205,村萩,0000332990,トウルヌソル(GB),0000333158,ダイオライト(GB)
0001154998,ヤマカツエース,0000729458,キングカメハメハ,0000807289,ヤマカツマリリン,0000347989,Kingmambo(USA),0000299089,グラスワンダー(USA)
0000700974,ヤマカツリリー,0000333901,ティンバーカントリー(USA),0000211362,リンデンリリー,0000337445,Woodman(USA),0000333608,ミルジヨージ(USA)
0000730126,ヤマニンアラバスタ,0000192975,ゴールデンフェザント(USA),0000249056,ヤマニンリコール,0000334731,Caro(IRE),0000166681,タマモクロス
0000730117,ヤマニンアルシオン,0000333862,サンデーサイレンス(USA),0000262926,ヤマニンパラダイス(USA),0000335154,Halo(USA),0000336082,Danzig(USA)
0000730112,ヤマニンシュクル,0000207623,トウカイテイオー,0000249051,ヤマニンジュエリー,0000140567,シンボリルドルフ,0000333996,Nijinsky(CAN)
0000304506,ユウキソルジャー,0000231850,ビワハヤヒデ,0000157069,メモリートウシヨウ,0000337280,シャルード(USA),0000068921,トウシヨウゲート
0000611717,ユウキャラット,0000230809,ウイニングチケット,0000176083,エンポールコメン,0000161740,トニービン(IRE),0000333600,ノーザンディクテイター(USA)
0001187257,ユラノト,0000729458,キングカメハメハ,0000760208,コイウタ,0000347989,Kingmambo(USA),0000262443,フジキセキ
0001204799,ユーキャンスマイル,0000729458,キングカメハメハ,0000889913,ムードインディゴ,0000347989,Kingmambo(USA),0000274883,ダンスインザダーク
0000458416,ユートピア,0000455640,グレートリング,0000457069,速燕,0000455630,バラツケー(FR),,
0001265661,ユーバーレーベン,0001104811,ゴールドシップ,0001047973,マイネテレジア,0000286968,ステイゴールド,0000848478,ロージズインメイ(USA)
0001262639,ヨーホーレイク,0000742976,ディープインパクト,0000738195,クロウキャニオン,0000333862,サンデーサイレンス(USA),0000362799,フレンチデピュティ(USA)
0001095532,ライステラス,0000760831,ソングオブウインド,0000736833,ファンタスティコ,0000299155,エルコンドルパサー(USA),0000287733,スピードワールド(USA)
0001133347,ラインスピリット,0000375505,スウェプトオーヴァーボード(USA),0000255320,リボンストライプ,0000361855,エンドスウィープ(USA),0000161740,トニービン(IRE)
0001235600,ラウダシオン,0001088812,リアルインパクト,0001111151,アンティフォナ(USA),0000742976,ディープインパクト,0000628952,Songandaprayer(USA)
0000305979,ラキシス,0000333849,エブロス(USA),0000071487,ミヨウジンアサヒ,0000335975,Mr. Prospector(USA),0000333245,ダイハード(GB)
0001120507,ラストインパクト,0000742976,ディープインパクト,0000330384,スペリオルパール,0000333862,サンデーサイレンス(USA),0000333901,ティンバーカントリー(USA)
0001046864,ラッキーライラック,0000369639,ストラヴィンスキー(USA),0000614343,ライラックノカオリ,0000336085,Nureyev(USA),0000333846,キンググローリアス(USA)
0001203313,ラブカンプー,0000325977,ショウナンカンプ,0000761305,ラブハート,0000225628,サクラバクシンオー,0000298971,マイネルラヴ(USA)
0000806809,ラブカーナ,0000369768,オース(IRE),0000384240,カーナⅡ(USA),0000337427,Fairy King(USA),0000336202,Caerleon(USA)
0001122040,ラブリーデイ,0000729458,キングカメハメハ,0000701711,ポップコーンジャズ,0000347989,Kingmambo(USA),0000274883,ダンスインザダーク
0001221351,ラヴズオンリーユー,0000742976,ディープインパクト,0001127173,ラヴズオンリーミー(USA),0000333862,サンデーサイレンス(USA),0000337102,Storm Cat(USA)
0001153334,リアファル,0000701668,ゼンノロブロイ,0000743116,クリソプレーズ,0000333862,サンデーサイレンス(USA),0000299155,エルコンドルパサー(USA)
0001088812,リアルインパクト,0000742976,ディープインパクト,0000287775,トキオリアリティー(USA),0000333862,サンデーサイレンス(USA),0000337483,Meadowlake(USA)
0001157711,リアルスティール,0000742976,ディープインパクト,0001127173,ラヴズオンリーミー(USA),0000333862,サンデーサイレンス(USA),0000337102,Storm Cat(USA)
0001222135,リエノテソーロ,0000719250,Speightstown(USA),0001128175,Akilina(USA),0000337432,Gone West(USA),0000365186,Langfuhr(CAN)
0001170063,リオンディーズ,0000729458,キングカメハメハ,0000743110,シーザリオ,0000347989,Kingmambo(USA),0000293624,スペシャルウィーク
0001043734,リキアイクロフネ,0000615577,クロフネ(USA),0000308473,エイダイヒロイン,0000362799,フレンチデピュティ(USA),0000336853,ダンシングブレーヴ(USA)
0000327360,リキアイタイカン,0000337421,アフリート(CAN),0000411055,ノーノーネヴアー(USA),0000335975,Mr. Prospector(USA),0000333996,Nijinsky(CAN)
0001191589,リスグラシュー,0000722158,ハーツクライ,0001129825,リリサイド(FR),0000333862,サンデーサイレンス(USA),0001099390,American Post(GB)
0000885516,リトルアマポーラ,0000324933,アグネスタキオン,0000292026,リトルハーモニー,0000333862,サンデーサイレンス(USA),0000333894,コマンダーインチーフ(GB)
0001126627,リラコサージュ,0000333844,ブライアンズタイム(USA),0000899605,サッカーマム(USA),0000335167,Roberto(USA),0000347989,Kingmambo(USA)
0001205321,リリーノーブル,0001042049,ルーラーシップ,0000990500,ピュアチャプレット,0000729458,キングカメハメハ,0000615577,クロフネ(USA)
0001046493,リルダヴァル,0000324933,アグネスタキオン,0000451540,ヴェイルオブアヴァロン(USA),0000333862,サンデーサイレンス(USA),0000361977,サンダーガルチ(USA)
0000761572,リワードプレザン,0000278769,マチカネフクキタル,0000383299,ダンスジニー(USA),0000337265,クリスタルグリツターズ(USA),0000335164,The Minstrel(CAN)
0000305995,リージェントブラフ,0000333769,パークリージエント(CAN),0000125942,サリーベル,0000336132,Vice Regent(CAN),0000333401,グツドリー(FR)
0000991842,リーチザクラウン,0000293624,スペシャルウィーク,0000316295,クラウンピース,0000333862,サンデーサイレンス(USA),0000335964,Seattle Slew(USA)
0001119919,ルペールノエル,0000760877,アドマイヤムーン,0000321343,サンタママ(USA),0000361855,エンドスウィープ(USA),0000336869,Lear Fan(USA)
0000799898,ルミナスハーバー,0000324933,アグネスタキオン,0000247152,タックスヘイブン,0000333862,サンデーサイレンス(USA),0000336305,Alydar(USA)
0001205475,ルヴァンスレーヴ,0000700008,シンボリクリスエス(USA),0000992627,マエストラーレ,0000336209,Kris S.(USA),0000701577,ネオユニヴァース
0001156915,ルージュバック,0000324971,マンハッタンカフェ,0001026257,ジンジャーパンチ(USA),0000333862,サンデーサイレンス(USA),0000369512,Awesome Again(CAN)
0001042049,ルーラーシップ,0000729458,キングカメハメハ,0000274849,エアグルーヴ,0000347989,Kingmambo(USA),0000161740,トニービン(IRE)
0001189721,レイデオロ,0000729458,キングカメハメハ,0000995255,ラドラーダ,0000347989,Kingmambo(USA),0000700008,シンボリクリスエス(USA)
0000166486,レインダンス,0000333578,ジムフレンチ(USA),0000086484,フアインテスコ,0000334999,Graustark(USA),0000333299,テスコボーイ(GB)
0001040805,レインボーダリア,0000333844,ブライアンズタイム(USA),0000233016,アローム,0000335167,Roberto(USA),0000333544,ノーザンテースト(CAN)
0000311979,レインボーライン,0000084657,シナノリンボー,0000142846,シオマイクイン,0000455785,タガミホマレ,0000455878,アサヒマロツト
0001108430,レオアクティブ,0000760877,アドマイヤムーン,0000733227,レオソレイユ,0000361855,エンドスウィープ(USA),0000339572,オペラハウス(GB)
0001237289,レシステンシア,0000725485,ダイワメジャー,0001209780,マラコスタムブラダ(ARG),0000333862,サンデーサイレンス(USA),0001052375,Lizard Island(USA)
0000887443,レジネッタ,0000362799,フレンチデピュティ(USA),0000316262,アスペンリーフ,0000338072,Deputy Minister(CAN),0000333862,サンデーサイレンス(USA)
0000884491,レッツゴーキリシマ,0000201489,メジロライアン,0000274474,マルシンアモン,0000098122,アンバーシヤダイ,0000333861,バイアモン(USA)
0001152102,レッツゴードンキ,0000729458,キングカメハメハ,0000723104,マルトク,0000347989,Kingmambo(USA),0000256512,マーベラスサンデー
0001167553,レッドアヴァンセ,0000742976,ディープインパクト,0000330325,エリモピクシー,0000333862,サンデーサイレンス(USA),0000336853,ダンシングブレーヴ(USA)
0001121755,レッドオーヴァル,0000742976,ディープインパクト,0000622073,コートアウト(USA),0000333862,サンデーサイレンス(USA),0000365210,Smart Strike(CAN)
0000270015,レッドカドー,0000333737,リーフアーマツドネス(GB),0000137463,クラウンアスペン,0000334047,Mill Reef(USA),0000333634,ソーブレスド(GB)
0001110514,レッドキングダム,0000742976,ディープインパクト,0000848390,プラウドビューティー(IRE),0000333862,サンデーサイレンス(USA),0000337424,デインヒル(USA)
