race_id,horse_name,horse_id,position,finish_time,jockey,trainer,weight,odds,horse_weight,age,sex,passing_positions,margin
2006_中京_中日新聞杯,ウインジェネラーレ,0000704890,7,津村明秀,,+10,57.0,国枝栄,35.3(556),,牡6,,1:58.3
2006_中京_中日新聞杯,キープクワイエット,0000727864,8,川島信二,,-2,50.0,戸田博文,35.9(478),,牝5,,1:58.5
2006_中京_中日新聞杯,スターイレブン,0000090337,9,渡辺薫彦,,+4,53.0,松元茂樹,36.1(490),,せん6,,1:58.6
2006_中京_中日新聞杯,ミツワスカイハイ,0000736939,10,長谷川浩大,,-8,52.0,佐山優,35.7(466),,牡4,,1:58.7
2006_中京_中日新聞杯,シェイクマイハート,0000701613,11,石橋脩,,-6,53.0,二ノ宮敬宇,35.7(474),,牡6,,1:58.7
2006_中京_中日新聞杯,ワイルドファイアー,0001174466,12,芹沢純一,,+2,50.0,柄崎孝,36.5(500),,牡7,,1:58.9
2006_中京_中日新聞杯,マヤノグレイシー,0000611942,13,安藤勝己,,0,55.0,坂口正大,35.5(488),,牡7,,1:59.1
2006_中京_中日新聞杯,ドラゴンキャプテン,0000730346,99,石神深一,,,52.0,矢野照正,,,牡5,,
2006_阪神_鳴尾記念,サクラメガワンダー,0000761087,1,Ｏ．ペリエ,,+8,55.0,友道康夫,33.4(476),,牡3,,1:46.9
2006_阪神_鳴尾記念,マルカシェンク,0000762715,2,吉田稔,,-2,55.0,瀬戸口勉,33.7(504),,牡3,,1:47.0
2006_阪神_鳴尾記念,ホッコーソレソレー,0000737672,3,安藤勝己,,+4,56.0,浜田光正,33.6(466),,牡4,,1:47.4
2006_阪神_鳴尾記念,ローエングリン,0000619817,4,田中勝春,,-2,59.0,伊藤正徳,34.2(492),,牡7,,1:47.6
2006_阪神_鳴尾記念,メイショウオウテ,0000750250,5,藤田伸二,,+6,56.0,伊藤雄二,33.2(458),,牡4,,1:47.6
2006_阪神_鳴尾記念,アサカディフィート,0000323729,6,小牧太,,+2,57.0,鶴留明雄,33.6(530),,せん8,,1:47.7
2006_阪神_鳴尾記念,ラッセルバローズ,0000756696,7,熊沢重文,,-8,55.0,中竹和也,34.1(498),,牡3,,1:47.7
2006_阪神_鳴尾記念,ブライトトゥモロー,0000742715,7,Ｍ．モンテリーゾ,,+10,56.0,石坂正,33.8(510),,牡4,,1:47.7
2006_阪神_鳴尾記念,グロリアスウィーク,0000755943,9,岩田康誠,,+6,55.0,音無秀孝,34.2(458),,牡3,,1:47.8
2006_阪神_鳴尾記念,サンレイジャスパー,0000735202,10,幸英明,,0,54.0,高橋成忠,34.1(476),,牝4,,1:47.8
2006_阪神_鳴尾記念,サンバレンティン,0000722506,11,佐藤哲三,,+8,56.0,佐々木晶三,33.9(470),,牡5,,1:47.9
2006_阪神_鳴尾記念,アルビレオ,0000028130,12,秋山真一郎,,-4,56.0,白井寿昭,34.1(480),,牡6,,1:47.9
2006_阪神_鳴尾記念,セフティーエンペラ,0000612262,13,長谷川浩大,,0,56.0,小野幸治,34.5(466),,せん7,,1:48.0
2006_阪神_鳴尾記念,ヴィータローザ,0000701842,14,上村洋行,,+6,57.0,橋口弘次郎,33.9(482),,牡6,,1:48.0
2006_阪神_鳴尾記念,シルクタイガー,0000737155,15,本田優,,-2,56.0,昆貢,34.0(470),,牡4,,1:48.1
2006_阪神_鳴尾記念,キョウワスプレンダ,0000723861,16,太宰啓介,,0,56.0,吉岡八郎,34.2(468),,牡5,,1:48.1
2006_阪神_鳴尾記念,オースミグラスワン,0000733861,17,四位洋文,,+2,56.0,安藤正敏,33.8(540),,牡4,,1:48.1
2006_中山_朝日杯フューチュリティＳ,ドリームジャーニー,0000804714,1,蛯名正義,,-4,55.0,池江泰寿,34.0(416),,牡2,,1:34.4
2006_中山_朝日杯フューチュリティＳ,ローレルゲレイロ,0000805347,2,本田優,,+14,55.0,昆貢,35.4(472),,牡2,,1:34.5
2006_中山_朝日杯フューチュリティＳ,オースミダイドウ,0000803095,3,Ｏ．ペリエ,,-2,55.0,中尾正,35.7(508),,牡2,,1:34.6
2006_中山_朝日杯フューチュリティＳ,フライングアップル,0000999157,4,北村宏司,,+6,55.0,藤沢和雄,35.3(502),,牡2,,1:34.7
2006_中山_朝日杯フューチュリティＳ,マイネルレーニア,0000802314,5,松岡正海,,+8,55.0,西園正都,35.6(508),,牡2,,1:34.8
2006_中山_朝日杯フューチュリティＳ,マイネルシーガル,0000804101,6,後藤浩輝,,+10,55.0,国枝栄,35.2(512),,牡2,,1:34.8
2006_中山_朝日杯フューチュリティＳ,アロマンシェス,0000805886,7,勝浦正樹,,+4,55.0,本間忍,34.6(442),,牡2,,1:35.0
2006_中山_朝日杯フューチュリティＳ,ゴールドアグリ,0000804040,8,安藤勝己,,+2,55.0,戸田博文,35.1(476),,牡2,,1:35.2
2006_中山_朝日杯フューチュリティＳ,ジャングルテクノ,0000802284,9,四位洋文,,-6,55.0,大久保龍志,35.6(448),,牡2,,1:35.2
2006_中山_朝日杯フューチュリティＳ,マイネルサニベル,0000807901,10,田中勝春,,+20,55.0,高橋義博,35.4(466),,牡2,,1:35.2
2006_中山_朝日杯フューチュリティＳ,エーシンビーエル,0000803196,11,幸英明,,+2,55.0,湯窪幸雄,35.5(520),,牡2,,1:35.2
2006_中山_朝日杯フューチュリティＳ,アドマイヤヘッド,0000797794,11,岩田康誠,,-4,55.0,友道康夫,35.8(446),,牡2,,1:35.2
2006_中山_朝日杯フューチュリティＳ,マイネルフォーグ,マイネルフォーグ,13,内田博幸,,+6,55.0,宮徹,36.3(446),,牡2,,1:35.3
2006_中山_朝日杯フューチュリティＳ,コアレスレーサー,0000799308,14,柴田善臣,,+2,55.0,成島英春,35.2(512),,牡2,,1:35.3
2006_中山_朝日杯フューチュリティＳ,アドマイヤホクト,0000804731,15,横山典弘,,+4,55.0,古賀史生,36.2(500),,牡2,,1:35.4
2006_中京_愛知杯,アドマイヤキッス,0000756830,1,武豊,,-6,56.0,松田博資,34.8(454),,牝3,,1:58.6
2006_中京_愛知杯,コスモマーベラス,0000734662,2,安藤勝己,,+6,56.0,中村均,34.1(442),,牝4,,1:58.8
2006_中京_愛知杯,ソリッドプラチナム,0000757994,3,小牧太,,-2,53.0,田中章博,34.6(420),,牝3,,1:58.8
2006_中京_愛知杯,レクレドール,0000724455,4,柴山雄一,,+4,56.0,池江泰郎,34.2(452),,牝5,,1:58.9
2006_中京_愛知杯,ヤマトマリオン,0000757577,5,菊沢隆徳,,-6,51.0,安達昭夫,34.7(454),,牝3,,1:59.0
2006_中京_愛知杯,ファランドール,0000099361,6,津村明秀,,-2,51.0,坪憲章,35.9(428),,牝4,,1:59.0
2006_中京_愛知杯,ピアチェヴォーレ,0000725842,7,二本柳壮,,-8,51.0,宗像義忠,35.1(436),,牝5,,1:59.1
2006_中京_愛知杯,ニシノフジムスメ,0000753634,8,藤田伸二,,-4,53.0,藤原英昭,35.1(464),,牝3,,1:59.2
2006_中京_愛知杯,キープクワイエット,0000727864,9,川島信二,,+4,51.0,戸田博文,35.1(482),,牝5,,1:59.4
2006_中京_愛知杯,マイネソーサリス,0000729100,10,佐藤哲三,,+2,54.0,佐々木晶三,34.5(468),,牝5,,1:59.4
2006_中京_愛知杯,マルターズヒート,0000769600,11,鮫島良太,,0,52.0,坂口正則,34.5(474),,牝5,,1:59.5
2006_中京_愛知杯,ロフティーエイム,0000742603,12,石橋脩,,-2,53.0,二ノ宮敬宇,35.7(496),,牝4,,1:59.5
2006_中京_愛知杯,スプリングドリュー,0000700204,13,中舘英二,,0,53.0,堀宣行,34.8(480),,牝6,,1:59.5
2006_中京_愛知杯,メジロトンキニーズ,0000743238,14,塚田祥雄,,-2,52.0,高橋裕,34.5(502),,牝4,,1:59.7
2006_中京_愛知杯,スルーレート,0000743093,15,芹沢純一,,-2,51.0,大久保洋吉,37.2(448),,牝4,,2:00.3
2006_中山_フェアリーＳ,アポロティアラ,0000801568,1,勝浦正樹,,+6,54.0,柴崎勇,35.4(468),,牝2,,1:09.4
2006_中山_フェアリーＳ,サンタフェソレイユ,0000802285,2,北村宏司,,+2,54.0,藤沢和雄,35.4(432),,牝2,,1:09.6
2006_中山_フェアリーＳ,ニシノマオ,0000803971,3,太宰啓介,,+2,54.0,太宰義人,35.9(472),,牝2,,1:09.6
2006_中山_フェアリーＳ,シベリアンクラシカ,0000999314,4,田中勝春,,-8,54.0,手塚貴久,36.0(490),,牝2,,1:09.6
2006_中山_フェアリーＳ,カノヤザクラ,0000806716,5,上村洋行,,-4,54.0,橋口弘次郎,36.1(514),,牝2,,1:09.7
2006_中山_フェアリーＳ,ウインアンジェラス,0000853242,6,津村明秀,,-6,54.0,鈴木伸尋,35.9(468),,牝2,,1:10.0
2006_中山_フェアリーＳ,ノボスイーツ,0000804138,7,小野次郎,,0,54.0,阿部新生,36.3(410),,牝2,,1:10.1
2006_中山_フェアリーＳ,メイクユーハッピー,0000285054,8,二本柳壮,,-10,54.0,高橋裕,35.9(458),,牝2,,1:10.2
2006_中山_フェアリーＳ,メジロアダーラ,0000804002,9,吉田豊,,+6,54.0,大久保洋吉,37.0(446),,牝2,,1:10.5
2006_中山_フェアリーＳ,クーヴェルチュール,0000802602,10,後藤浩輝,,0,54.0,国枝栄,36.4(468),,牝2,,1:10.5
2006_中山_フェアリーＳ,アラハ,0000805241,11,大野拓弥,,+6,54.0,岡田稲男,36.3(452),,牝2,,1:10.7
2006_中山_フェアリーＳ,ビーアデビル,0000799382,12,武士沢友治,,-4,54.0,保田一隆,36.7(432),,牝2,,1:10.7
2006_中山_フェアリーＳ,デュークラヴィング,0000801649,13,内田博幸,,-2,54.0,小西一男,36.9(456),,牝2,,1:10.9
2006_中山_フェアリーＳ,マルターズクラシカ,0000999315,14,吉田隼人,,-8,54.0,堀井雅広,37.3(458),,牝2,,1:11.0
2006_中山_フェアリーＳ,マイネペローラ,0000797552,15,木幡初広,,-12,54.0,稲葉隆一,37.6(434),,牝2,,1:11.5
2006_中山_フェアリーＳ,コスモチーキー,0000802711,16,大西直宏,,-2,54.0,稗田研二,37.5(418),,牝2,,1:11.6
2006_阪神_阪神Ｃ,フサイチリシャール,0000759656,1,福永祐一,,+2,56.0,松田国英,35.2(492),,牡3,,1:20.6
2006_阪神_阪神Ｃ,プリサイスマシーン,0000619986,2,安藤勝己,,0,57.0,萩原清,35.1(484),,牡7,,1:20.7
2006_阪神_阪神Ｃ,マイネルスケルツィ,0000763065,3,武豊,,-4,56.0,稲葉隆一,35.5(506),,牡3,,1:20.7
2006_阪神_阪神Ｃ,アサクサデンエン,0000704212,4,藤田伸二,,-6,57.0,河野通文,34.9(490),,牡7,,1:20.7
2006_阪神_阪神Ｃ,シンボリグラン,0000851919,5,柴山雄一,,+6,57.0,畠山吉宏,35.4(528),,牡4,,1:20.9
2006_阪神_阪神Ｃ,ニューベリー,0000325235,6,四位洋文,,+2,57.0,音無秀孝,35.5(502),,牡8,,1:20.9
2006_阪神_阪神Ｃ,チアフルスマイル,0000705891,7,岩田康誠,,0,55.0,池江泰郎,34.9(444),,牝6,,1:21.0
2006_阪神_阪神Ｃ,ビーナスライン,0000209923,8,秋山真一郎,,-6,55.0,堀宣行,35.0(458),,牝5,,1:21.0
2006_阪神_阪神Ｃ,コートマスターピー,0001000914,9,Ｏ．ペリエ,,-2,57.0,Ｅ．ダンロップ,35.2(498),,牡6,,1:21.0
2006_阪神_阪神Ｃ,タマモホットプレイ,0000728903,10,渡辺薫彦,,0,57.0,南井克巳,35.3(480),,牡5,,1:21.3
2006_阪神_阪神Ｃ,コスモシンドラー,0000852262,11,武幸四郎,,0,57.0,加用正,34.9(496),,牡4,,1:21.4
2006_阪神_阪神Ｃ,タガノバスティーユ,0000753548,12,池添謙一,,-4,56.0,池添兼雄,35.1(514),,牡3,,1:21.5
2006_阪神_阪神Ｃ,ダイワパッション,0000755684,13,和田竜二,,-10,54.0,増沢末夫,36.4(466),,牝3,,1:21.5
2006_阪神_阪神Ｃ,ブルーショットガン,0000611809,14,幸英明,,+2,57.0,武宏平,35.2(458),,牡7,,1:21.5
2006_阪神_阪神Ｃ,オレハマッテルゼ,0000701701,14,柴田善臣,,+6,57.0,音無秀孝,36.2(474),,牡6,,1:21.5
2006_阪神_阪神Ｃ,ツルガオカハヤテ,0000702840,16,Ｍ．モンテリーゾ,,-2,57.0,伊藤正徳,36.0(462),,せん6,,1:21.9
2006_阪神_阪神Ｃ,ダイワメンフィス,0000273948,17,熊沢重文,,0,57.0,増沢末夫,36.5(496),,牡5,,1:22.2
2006_阪神_阪神Ｃ,ステキシンスケクン,0000880182,99,Ｃ．ルメール,,,56.0,森秀行,,,牡3,,
2006_中山_中山大障害,マルカラスカル,0000750268,1,西谷誠,,-10,63.0,瀬戸口勉,13.7(496),,牡4,,4:41.0
2006_中山_中山大障害,メルシーエイタイム,0000735646,2,小坂忠士,,+2,63.0,武宏平,13.8(454),,牡4,,4:42.0
2006_中山_中山大障害,アグネスハット,0000733991,3,田中剛,,-2,63.0,長浜博之,13.8(502),,せん4,,4:42.1
2006_中山_中山大障害,テレジェニック,0000701426,4,金子光希,,-6,63.0,矢野進,13.8(462),,せん6,,4:43.1
2006_中山_中山大障害,ストームセイコー,0000749492,5,穂苅寿彦,,-16,63.0,増沢末夫,13.8(488),,牡5,,4:43.5
2006_中山_中山大障害,バローネフォンテン,0000701331,6,平沢健治,,-14,63.0,高橋裕,13.8(510),,牡6,,4:43.8
2006_中山_中山大障害,チアズシャイニング,0000614653,7,山本康志,,-4,63.0,藤沢則雄,13.8(474),,牡7,,4:43.8
2006_中山_中山大障害,クールジョイ,0000326110,8,高田潤,,-6,63.0,松元茂樹,13.9(472),,牡8,,4:44.1
2006_中山_中山大障害,オンワードタイタン,0000736879,9,五十嵐雄祐,,+10,63.0,阿部新生,13.9(468),,牡4,,4:44.8
2006_中山_中山大障害,ローレルスパーク,0000750769,10,林満明,,-6,63.0,中竹和也,13.9(460),,せん5,,4:45.0
2006_中山_中山大障害,キャピタルゲイン,0000246098,11,大庭和弥,,0,61.0,坂本勝美,14.0(460),,牝6,,4:46.5
2006_中山_中山大障害,フミノトキメキ,0000728010,12,熊沢重文,,-12,63.0,目野哲也,14.0(498),,牡5,,4:46.6
2006_中山_中山大障害,シンワインザダーク,0000703501,13,出津孝一,,-2,63.0,武宏平,14.2(458),,牡6,,4:51.0
2006_中山_中山大障害,ワンモアディネロ,0000614764,14,蓑島靖典,,+4,63.0,佐藤吉勝,14.2(520),,牡7,,4:51.3
2006_中山_中山大障害,ローレルデフィー,0000705734,15,浜野谷憲尚,,-2,61.0,矢野照正,14.2(488),,牝6,,4:51.9
2006_中山_中山大障害,メジロアービン,0000619701,99,嘉堂信雄,,+2,63.0,北出成人,(496),,牡7,,
2006_阪神_ラジオＮＩＫＫＥＩ杯２歳Ｓ,フサイチホウオー,0000803089,1,安藤勝己,,-2,55.0,松田国英,34.3(506),,牡2,,2:02.1
2006_阪神_ラジオＮＩＫＫＥＩ杯２歳Ｓ,ヴィクトリー,0000802286,2,武豊,,-4,55.0,音無秀孝,35.0(480),,牡2,,2:02.1
2006_阪神_ラジオＮＩＫＫＥＩ杯２歳Ｓ,ナムラマース,0000209701,3,Ｏ．ペリエ,,-6,55.0,福島信晴,35.0(448),,牡2,,2:02.3
2006_阪神_ラジオＮＩＫＫＥＩ杯２歳Ｓ,マイネルソリスト,0000800373,4,岩田康誠,,-10,55.0,飯田雄三,35.0(502),,牡2,,2:02.3
2006_阪神_ラジオＮＩＫＫＥＩ杯２歳Ｓ,アサクサキングス,0000804024,5,四位洋文,,-10,55.0,大久保龍志,35.1(488),,牡2,,2:02.5
2006_阪神_ラジオＮＩＫＫＥＩ杯２歳Ｓ,マイネルダイナモ,マイネルダイナモ,6,幸英明,,+4,55.0,中村均,35.6(494),,牡2,,2:02.5
2006_阪神_ラジオＮＩＫＫＥＩ杯２歳Ｓ,ディープスピリット,0000800329,7,藤岡佑介,,+4,55.0,五十嵐忠男,34.6(446),,牡2,,2:02.6
2006_阪神_ラジオＮＩＫＫＥＩ杯２歳Ｓ,キンショージェット,0000799377,8,長谷川浩大,,-4,55.0,中村均,34.8(438),,牡2,,2:02.6
2006_阪神_ラジオＮＩＫＫＥＩ杯２歳Ｓ,ローズプレステージ,0000801487,9,Ｃ．ルメール,,0,55.0,橋口弘次郎,34.7(428),,牡2,,2:02.8
2006_阪神_ラジオＮＩＫＫＥＩ杯２歳Ｓ,ケンメイオウ,0000801548,10,小牧太,,+2,55.0,森秀行,35.1(482),,牡2,,2:03.4
2006_阪神_ラジオＮＩＫＫＥＩ杯２歳Ｓ,グッドラックアワー,0000806942,99,武幸四郎,,-6,55.0,清水出美,(466),,牡2,,
2006_中山_有馬記念,ディープインパクト,0000742976,1,武豊,,+2,57.0,池江泰郎,33.8(438),,牡4,,2:31.9
2006_中山_有馬記念,ポップロック,0000729003,2,Ｏ．ペリエ,,前計不,57.0,角居勝彦,35.0(494),,牡5,,2:32.4
2006_中山_有馬記念,ダイワメジャー,0000725485,3,安藤勝己,,+6,57.0,上原博之,35.3(532),,牡5,,2:32.5
2006_中山_有馬記念,ドリームパスポート,0000760868,4,内田博幸,,+12,55.0,松田博資,34.9(478),,牡3,,2:32.5
2006_中山_有馬記念,メイショウサムソン,0000760084,5,石橋守,,+4,55.0,瀬戸口勉,35.4(518),,牡3,,2:32.7
2006_中山_有馬記念,デルタブルース,0000726656,6,岩田康誠,,前計不,57.0,角居勝彦,35.3(520),,牡5,,2:32.7
2006_中山_有馬記念,トウショウナイト,0000729626,7,武士沢友治,,+14,57.0,保田一隆,35.3(496),,牡5,,2:32.8
2006_中山_有馬記念,アドマイヤフジ,0000733246,8,武幸四郎,,-8,57.0,橋田満,34.6(528),,牡4,,2:32.8
2006_中山_有馬記念,アドマイヤメイン,0000757705,9,柴田善臣,,-7,55.0,橋田満,36.3(496),,牡3,,2:32.8
2006_中山_有馬記念,スイープトウショウ,0000726199,10,池添謙一,,-8,55.0,鶴留明雄,34.5(456),,牝5,,2:32.9
2006_中山_有馬記念,コスモバルク,0000722619,11,五十嵐冬樹,,+2,57.0,田部和則,35.4(512),,牡5,,2:33.2
2006_中山_有馬記念,スウィフトカレント,0000728935,12,横山典弘,,-4,57.0,森秀行,34.4(478),,牡5,,2:33.3
2006_中山_有馬記念,ウインジェネラーレ,0000704890,13,蛯名正義,,0,57.0,国枝栄,35.7(556),,牡6,,2:33.6
2006_中山_有馬記念,トーセンシャナオー,0000754822,14,勝浦正樹,,-4,55.0,森秀行,36.3(442),,牡3,,2:34.0
2007_中山_中山金杯,シャドウゲイト,0000750233,1,田中勝春,,+2,53.0,加藤征弘,38.0(490),,牡5,,2:02.4
2007_中山_中山金杯,アサカディフィート,0000323729,2,小牧太,,-4,57.5,鶴留明雄,37.6(526),,せん9,,2:03.6
2007_中山_中山金杯,ブラックタイド,0000722797,3,後藤浩輝,,+6,55.0,池江泰郎,38.5(500),,牡6,,2:03.7
2007_中山_中山金杯,ロジック,0000753285,4,内田博幸,,-2,56.0,橋口弘次郎,38.9(504),,牡4,,2:04.0
2007_中山_中山金杯,フォルテベリーニ,0000750240,5,中舘英二,,+4,54.0,加用正,39.3(512),,牡5,,2:04.3
2007_中山_中山金杯,トウショウシロッコ,0000243824,6,吉田豊,,+2,53.0,大久保洋吉,39.0(484),,牡4,,2:04.4
2007_中山_中山金杯,グロリアスウィーク,0000755943,7,北村宏司,,+4,55.0,音無秀孝,39.9(462),,牡4,,2:04.8
2007_中山_中山金杯,マヤノライジン,0000211753,8,池添謙一,,+2,56.0,梅内忍,40.1(472),,牡6,,2:04.9
2007_中山_中山金杯,パッシングマーク,0000219230,9,勝浦正樹,,0,52.0,浅見秀一,40.0(484),,牡4,,2:04.9
2007_中山_中山金杯,ヴィータローザ,0000701842,10,柴山雄一,,+2,57.5,橋口弘次郎,39.6(484),,牡7,,2:05.0
2007_中山_中山金杯,キープクワイエット,0000727864,11,吉田隼人,,-2,50.0,戸田博文,40.3(480),,牝6,,2:05.3
2007_中山_中山金杯,シェイクマイハート,0000701613,12,木幡初広,,+2,53.0,二ノ宮敬宇,40.9(476),,牡7,,2:05.6
2007_中山_中山金杯,ダンツジャッジ,0000614725,13,Ｄ．バルジュー,,-2,56.0,山内研二,41.0(500),,牡8,,2:05.7
2007_中山_中山金杯,イースター,0000453228,14,長谷川浩大,,+4,54.0,瀬戸口勉,41.2(448),,牡4,,2:05.9
2007_中山_中山金杯,シャーディーナイス,0000618132,15,石神深一,,+4,48.0,谷原義明,41.5(542),,牡8,,2:07.1
2007_中山_中山金杯,ワンモアチャッター,0000701630,16,横山典弘,,+6,57.0,友道康夫,42.7(462),,牡7,,2:07.2
2007_京都_京都金杯,マイネルスケルツィ,0000763065,1,柴田善臣,,+6,56.0,稲葉隆一,34.9(512),,牡4,,1:33.9
2007_京都_京都金杯,エイシンドーバー,0000858067,2,蛯名正義,,+4,55.0,湯浅三郎,34.6(464),,牡5,,1:34.1
2007_京都_京都金杯,サクラメガワンダー,0000761087,3,岩田康誠,,0,56.5,友道康夫,35.0(476),,牡4,,1:34.1
2007_京都_京都金杯,マルカシェンク,0000762715,4,赤木高太郎,,-2,56.0,瀬戸口勉,34.1(502),,牡4,,1:34.2
2007_京都_京都金杯,スズカフェニックス,0000739144,5,幸英明,,+2,56.0,橋田満,34.4(464),,牡5,,1:34.2
2007_京都_京都金杯,キンシャサノキセキ,0000901749,6,安藤勝己,,+10,55.0,堀宣行,35.0(482),,牡4,,1:34.3
2007_京都_京都金杯,グレイトジャーニー,0000722529,7,佐藤哲三,,-2,56.0,池江泰郎,34.8(464),,牡6,,1:34.3
2007_京都_京都金杯,ホッコーソレソレー,0000737672,8,藤岡佑介,,+4,55.0,浜田光正,34.8(470),,牡5,,1:34.5
2007_京都_京都金杯,タマモホットプレイ,0000728903,9,和田竜二,,0,56.0,南井克巳,35.5(480),,牡6,,1:34.6
2007_京都_京都金杯,コスモシンドラー,0000852262,10,武幸四郎,,+8,55.0,加用正,35.2(504),,牡5,,1:34.6
2007_京都_京都金杯,キネティクス,0000620245,11,川田将雅,,+2,56.5,新川恵,34.8(462),,牡8,,1:34.7
2007_京都_京都金杯,ペールギュント,0000181320,12,上村洋行,,+4,56.0,橋口弘次郎,35.3(522),,牡5,,1:34.9
2007_京都_京都金杯,フサイチリシャール,0000759656,13,鮫島良太,,+4,57.0,松田国英,35.8(496),,牡4,,1:34.9
2007_京都_京都金杯,ビッググラス,0000726973,14,秋山真一郎,,+2,54.0,中尾秀正,35.4(524),,牡6,,1:35.6
2007_京都_京都金杯,ニューベリー,0000325235,15,四位洋文,,+8,56.0,音無秀孝,36.4(510),,牡9,,1:35.8
2007_京都_京都金杯,テイエムプリキュア,0000759682,16,安部幸夫,,+8,52.0,五十嵐忠男,36.4(492),,牝4,,1:35.8
2007_中山_ガーネットＳ,スリーアベニュー,0000229986,1,田中勝春,,0,54.0,小野幸治,36.1(502),,牡5,,1:10.0
2007_中山_ガーネットＳ,リミットレスビッド,0000619809,2,蛯名正義,,-10,59.0,加用正,36.7(504),,牡8,,1:10.1
2007_中山_ガーネットＳ,ニシノコンサフォス,0000701116,3,和田竜二,,-2,57.0,宮本博,37.2(538),,牡7,,1:10.2
2007_中山_ガーネットＳ,ニホンピロサート,0000327026,4,勝浦正樹,,-2,57.5,目野哲也,36.4(510),,牡9,,1:10.3
2007_中山_ガーネットＳ,サチノスイーティー,0000853178,5,村田一誠,,0,52.0,平井雄二,37.2(452),,牝4,,1:10.4
2007_中山_ガーネットＳ,セレスダイナミック,0000901673,6,吉田隼人,,-2,52.0,福永甲,36.8(492),,牡4,,1:11.0
2007_中山_ガーネットＳ,カフェボストニアン,0000700010,7,菊沢隆徳,,+8,54.0,松山康久,38.1(540),,牡8,,1:11.2
2007_中山_ガーネットＳ,エイシンボーダン,0000763260,8,柴山雄一,,-4,55.0,鮫島一歩,37.8(492),,牡6,,1:11.2
2007_中山_ガーネットＳ,アグネスジェダイ,0000732130,9,横山典弘,,+3,59.0,森秀行,37.9(486),,牡5,,1:11.4
2007_中山_ガーネットＳ,コパノフウジン,0000739048,10,後藤浩輝,,-8,56.0,宮徹,38.5(458),,牡5,,1:11.5
2007_中山_ガーネットＳ,ダイワメンフィス,0000273948,11,北村宏司,,+8,55.0,増沢末夫,37.7(504),,牡6,,1:11.5
2007_中山_ガーネットＳ,エイシンセイテン,0000268985,12,吉田豊,,+4,52.0,畠山吉宏,38.5(480),,牡4,,1:11.9
2007_中山_ガーネットＳ,ジョイフルハート,0000729119,13,中舘英二,,+6,59.0,小野幸治,39.3(514),,牡6,,1:12.0
2007_中山_ガーネットＳ,ダイワパッション,0000755684,14,柴田善臣,,+10,53.0,増沢末夫,38.4(476),,牝4,,1:12.2
2007_中山_ガーネットＳ,プレシャスカフェ,0000619800,15,Ｄ．バルジュー,,+2,56.0,小島太,39.3(490),,牡8,,1:13.0
2007_中山_ガーネットＳ,サンアディユ,0000738062,16,小牧太,,-4,53.0,音無秀孝,40.2(492),,牝5,,1:13.1
2007_京都_シンザン記念,アドマイヤオーラ,0000801496,1,岩田康誠,,-2,56.0,松田博資,33.3(448),,牡3,,1:35.1
2007_京都_シンザン記念,ダイワスカーレット,0000798369,2,安藤勝己,,+2,54.0,松田国英,33.7(490),,牝3,,1:35.3
2007_京都_シンザン記念,ローレルゲレイロ,0000805347,3,本田優,,-2,57.0,昆貢,33.7(470),,牡3,,1:35.7
2007_京都_シンザン記念,エーシンビーエル,0000803196,4,幸英明,,+2,56.0,湯窪幸雄,34.5(522),,牡3,,1:35.9
2007_京都_シンザン記念,ジャングルテクノ,0000802284,5,四位洋文,,-2,56.0,大久保龍志,34.8(446),,牡3,,1:36.5
2007_京都_シンザン記念,スズカライアン,0000804497,6,和田竜二,,-6,56.0,南井克巳,34.6(486),,牡3,,1:36.6
2007_京都_シンザン記念,ビンチェロ,0000799915,7,小牧太,,-4,56.0,橋口弘次郎,34.5(462),,牡3,,1:36.7
2007_京都_シンザン記念,エイシンイッキ,0000179807,8,福永祐一,,0,56.0,森秀行,36.8(444),,牡3,,1:37.0
2007_京都_シンザン記念,キングブレーヴ,0000807109,9,川島信二,,0,56.0,安藤正敏,35.1(452),,牡3,,1:37.3
2007_京都_シンザン記念,マイネルフォーグ,マイネルフォーグ,10,鮫島良太,,-2,56.0,宮徹,35.2(444),,牡3,,1:37.4
2007_中山_京成杯,サンツェッペリン,0000807639,1,松岡正海,,0,56.0,斎藤誠,35.0(470),,牡3,,2:01.6
2007_中山_京成杯,メイショウレガーロ,0000807992,2,後藤浩輝,,+6,56.0,小島太,34.7(456),,牡3,,2:01.9
2007_中山_京成杯,アルナスライン,0000806511,3,柴山雄一,,+10,56.0,松元茂樹,34.5(548),,牡3,,2:02.0
2007_中山_京成杯,マイネルヘンリー,0000807277,4,津村明秀,,+2,56.0,菅原泰夫,35.3(496),,牡3,,2:02.0
2007_中山_京成杯,ダイレクトキャッチ,0000807269,5,北村宏司,,-6,56.0,上原博之,34.6(488),,牡3,,2:02.0
2007_中山_京成杯,アロマンシェス,0000805886,6,柴田善臣,,0,56.0,本間忍,35.2(442),,牡3,,2:02.2
2007_中山_京成杯,マイネルーチェ,0000801741,7,Ｄ．バルジュー,,+12,54.0,上原博之,35.0(450),,牝3,,2:02.5
2007_中山_京成杯,ショウリュウアクト,0000802030,8,田中勝春,,+8,56.0,佐々木晶三,35.6(478),,牡3,,2:02.5
2007_中山_京成杯,マイネルアナハイム,0000807374,9,勝浦正樹,,-2,56.0,高橋裕,35.4(482),,牡3,,2:02.5
2007_中山_京成杯,ローズプレステージ,0000801487,10,蛯名正義,,-2,56.0,橋口弘次郎,35.7(426),,牡3,,2:02.9
